area_id,time_id,msoa_name,age_band,sex,car_access,pop_count
W02000234,2021,Bridgend 017,35_49,1,1,1017
W02000234,2021,Bridgend 017,50_64,1,0,53
W02000234,2021,Bridgend 017,50_64,1,1,1063
W02000234,2021,Bridgend 017,65_plus,1,0,72
W02000234,2021,Bridgend 017,65_plus,1,1,738
W02000234,2021,Bridgend 017,16_24,2,0,31
W02000234,2021,Bridgend 017,16_24,2,1,441
W02000234,2021,Bridgend 017,25_34,2,0,48
W02000234,2021,Bridgend 017,25_34,2,1,517
W02000234,2021,Bridgend 017,35_49,2,0,58
W02000234,2021,Bridgend 017,35_49,2,1,1187
W02000234,2021,Bridgend 017,50_64,2,0,61
W02000234,2021,Bridgend 017,50_64,2,1,1110
W02000234,2021,Bridgend 017,65_plus,2,0,209
W02000234,2021,Bridgend 017,65_plus,2,1,727
W02000234,2023,Bridgend 017,16_24,1,0,33
W02000234,2023,Bridgend 017,16_24,1,1,468
W02000234,2023,Bridgend 017,25_34,1,0,37
W02000234,2023,Bridgend 017,25_34,1,1,529
W02000234,2023,Bridgend 017,35_49,1,0,50
W02000234,2023,Bridgend 017,35_49,1,1,1017
W02000234,2023,Bridgend 017,50_64,1,0,53
W02000234,2023,Bridgend 017,50_64,1,1,1063
W02000234,2023,Bridgend 017,65_plus,1,0,72
W02000234,2023,Bridgend 017,65_plus,1,1,738
W02000234,2023,Bridgend 017,16_24,2,0,31
W02000234,2023,Bridgend 017,16_24,2,1,441
W02000234,2023,Bridgend 017,25_34,2,0,48
W02000234,2023,Bridgend 017,25_34,2,1,517
W02000234,2023,Bridgend 017,35_49,2,0,58
W02000234,2023,Bridgend 017,35_49,2,1,1187
W02000234,2023,Bridgend 017,50_64,2,0,61
W02000234,2023,Bridgend 017,50_64,2,1,1110
W02000234,2023,Bridgend 017,65_plus,2,0,209
W02000234,2023,Bridgend 017,65_plus,2,1,727
W02000234,2025,Bridgend 017,16_24,1,0,33
W02000234,2025,Bridgend 017,16_24,1,1,468
W02000234,2025,Bridgend 017,25_34,1,0,37
W02000234,2025,Bridgend 017,25_34,1,1,529
W02000234,2025,Bridgend 017,35_49,1,0,50
W02000234,2025,Bridgend 017,35_49,1,1,1017
W02000234,2025,Bridgend 017,50_64,1,0,53
W02000234,2025,Bridgend 017,50_64,1,1,1063
W02000234,2025,Bridgend 017,65_plus,1,0,72
W02000234,2025,Bridgend 017,65_plus,1,1,738
W02000234,2025,Bridgend 017,16_24,2,0,31
W02000234,2025,Bridgend 017,16_24,2,1,441
W02000234,2025,Bridgend 017,25_34,2,0,48
W02000234,2025,Bridgend 017,25_34,2,1,517
W02000234,2025,Bridgend 017,35_49,2,0,58
W02000234,2025,Bridgend 017,35_49,2,1,1187
W02000234,2025,Bridgend 017,50_64,2,0,61
W02000234,2025,Bridgend 017,50_64,2,1,1110
W02000234,2025,Bridgend 017,65_plus,2,0,209
W02000234,2025,Bridgend 017,65_plus,2,1,727
W02000235,2021,Bridgend 018,16_24,1,0,12
W02000235,2021,Bridgend 018,16_24,1,1,327
W02000235,2021,Bridgend 018,25_34,1,0,30
W02000235,2021,Bridgend 018,25_34,1,1,323
W02000235,2021,Bridgend 018,35_49,1,0,48
W02000235,2021,Bridgend 018,35_49,1,1,578
W02000235,2021,Bridgend 018,50_64,1,0,56
W02000235,2021,Bridgend 018,50_64,1,1,969
W02000235,2021,Bridgend 018,65_plus,1,0,149
W02000235,2021,Bridgend 018,65_plus,1,1,1200
W02000235,2021,Bridgend 018,16_24,2,0,19
W02000235,2021,Bridgend 018,16_24,2,1,286
W02000235,2021,Bridgend 018,25_34,2,0,26
W02000235,2021,Bridgend 018,25_34,2,1,301
W02000235,2021,Bridgend 018,35_49,2,0,50
W02000235,2021,Bridgend 018,35_49,2,1,619
W02000235,2021,Bridgend 018,50_64,2,0,80
W02000235,2021,Bridgend 018,50_64,2,1,1032
W02000235,2021,Bridgend 018,65_plus,2,0,389
W02000235,2021,Bridgend 018,65_plus,2,1,1250
W02000235,2023,Bridgend 018,16_24,1,0,12
W02000235,2023,Bridgend 018,16_24,1,1,327
W02000235,2023,Bridgend 018,25_34,1,0,30
W02000235,2023,Bridgend 018,25_34,1,1,323
W02000235,2023,Bridgend 018,35_49,1,0,48
W02000235,2023,Bridgend 018,35_49,1,1,578
W02000235,2023,Bridgend 018,50_64,1,0,56
W02000235,2023,Bridgend 018,50_64,1,1,969
W02000235,2023,Bridgend 018,65_plus,1,0,149
W02000235,2023,Bridgend 018,65_plus,1,1,1200
W02000235,2023,Bridgend 018,16_24,2,0,19
W02000235,2023,Bridgend 018,16_24,2,1,286
W02000235,2023,Bridgend 018,25_34,2,0,26
W02000235,2023,Bridgend 018,25_34,2,1,301
W02000235,2023,Bridgend 018,35_49,2,0,50
W02000235,2023,Bridgend 018,35_49,2,1,619
W02000235,2023,Bridgend 018,50_64,2,0,80
W02000235,2023,Bridgend 018,50_64,2,1,1032
W02000235,2023,Bridgend 018,65_plus,2,0,389
W02000235,2023,Bridgend 018,65_plus,2,1,1250
W02000235,2025,Bridgend 018,16_24,1,0,12
W02000235,2025,Bridgend 018,16_24,1,1,327
W02000235,2025,Bridgend 018,25_34,1,0,30
W02000235,2025,Bridgend 018,25_34,1,1,323
W02000235,2025,Bridgend 018,35_49,1,0,48
W02000235,2025,Bridgend 018,35_49,1,1,578
W02000235,2025,Bridgend 018,50_64,1,0,56
W02000235,2025,Bridgend 018,50_64,1,1,969
W02000235,2025,Bridgend 018,65_plus,1,0,149
W02000235,2025,Bridgend 018,65_plus,1,1,1200
W02000235,2025,Bridgend 018,16_24,2,0,19
W02000235,2025,Bridgend 018,16_24,2,1,286
W02000235,2025,Bridgend 018,25_34,2,0,26
W02000235,2025,Bridgend 018,25_34,2,1,301
W02000235,2025,Bridgend 018,35_49,2,0,50
W02000235,2025,Bridgend 018,35_49,2,1,619
W02000235,2025,Bridgend 018,50_64,2,0,80
W02000235,2025,Bridgend 018,50_64,2,1,1032
W02000235,2025,Bridgend 018,65_plus,2,0,389
W02000235,2025,Bridgend 018,65_plus,2,1,1250
W02000236,2021,Bridgend 019,16_24,1,0,29
W02000236,2021,Bridgend 019,16_24,1,1,262
W02000236,2021,Bridgend 019,25_34,1,0,29
W02000236,2021,Bridgend 019,25_34,1,1,260
W02000236,2021,Bridgend 019,35_49,1,0,40
W02000236,2021,Bridgend 019,35_49,1,1,475
W02000236,2021,Bridgend 019,50_64,1,0,73
W02000236,2021,Bridgend 019,50_64,1,1,771
W02000236,2021,Bridgend 019,65_plus,1,0,133
W02000236,2021,Bridgend 019,65_plus,1,1,787
W02000236,2021,Bridgend 019,16_24,2,0,30
W02000236,2021,Bridgend 019,16_24,2,1,262
W02000236,2021,Bridgend 019,25_34,2,0,25
W02000236,2021,Bridgend 019,25_34,2,1,242
W02000236,2021,Bridgend 019,35_49,2,0,38
W02000236,2021,Bridgend 019,35_49,2,1,524
W02000236,2021,Bridgend 019,50_64,2,0,93
W02000236,2021,Bridgend 019,50_64,2,1,789
W02000236,2021,Bridgend 019,65_plus,2,0,280
W02000236,2021,Bridgend 019,65_plus,2,1,806
W02000236,2023,Bridgend 019,16_24,1,0,29
W02000236,2023,Bridgend 019,16_24,1,1,262
W02000236,2023,Bridgend 019,25_34,1,0,29
W02000236,2023,Bridgend 019,25_34,1,1,260
W02000236,2023,Bridgend 019,35_49,1,0,40
W02000236,2023,Bridgend 019,35_49,1,1,475
W02000236,2023,Bridgend 019,50_64,1,0,73
W02000236,2023,Bridgend 019,50_64,1,1,771
W02000236,2023,Bridgend 019,65_plus,1,0,133
W02000236,2023,Bridgend 019,65_plus,1,1,787
W02000236,2023,Bridgend 019,16_24,2,0,30
W02000236,2023,Bridgend 019,16_24,2,1,262
W02000236,2023,Bridgend 019,25_34,2,0,25
W02000236,2023,Bridgend 019,25_34,2,1,242
W02000236,2023,Bridgend 019,35_49,2,0,38
W02000236,2023,Bridgend 019,35_49,2,1,524
W02000236,2023,Bridgend 019,50_64,2,0,93
W02000236,2023,Bridgend 019,50_64,2,1,789
W02000236,2023,Bridgend 019,65_plus,2,0,280
W02000236,2023,Bridgend 019,65_plus,2,1,806
W02000236,2025,Bridgend 019,16_24,1,0,29
W02000236,2025,Bridgend 019,16_24,1,1,262
W02000236,2025,Bridgend 019,25_34,1,0,29
W02000236,2025,Bridgend 019,25_34,1,1,260
W02000236,2025,Bridgend 019,35_49,1,0,40
W02000236,2025,Bridgend 019,35_49,1,1,475
W02000236,2025,Bridgend 019,50_64,1,0,73
W02000236,2025,Bridgend 019,50_64,1,1,771
W02000236,2025,Bridgend 019,65_plus,1,0,133
W02000236,2025,Bridgend 019,65_plus,1,1,787
W02000236,2025,Bridgend 019,16_24,2,0,30
W02000236,2025,Bridgend 019,16_24,2,1,262
W02000236,2025,Bridgend 019,25_34,2,0,25
W02000236,2025,Bridgend 019,25_34,2,1,242
W02000236,2025,Bridgend 019,35_49,2,0,38
W02000236,2025,Bridgend 019,35_49,2,1,524
W02000236,2025,Bridgend 019,50_64,2,0,93
W02000236,2025,Bridgend 019,50_64,2,1,789
W02000236,2025,Bridgend 019,65_plus,2,0,280
W02000236,2025,Bridgend 019,65_plus,2,1,806
W02000237,2021,Vale of Glamorgan 001,16_24,1,0,12
W02000237,2021,Vale of Glamorgan 001,16_24,1,1,233
W02000237,2021,Vale of Glamorgan 001,25_34,1,0,10
W02000237,2021,Vale of Glamorgan 001,25_34,1,1,199
W02000237,2021,Vale of Glamorgan 001,35_49,1,0,10
W02000237,2021,Vale of Glamorgan 001,35_49,1,1,509
W02000237,2021,Vale of Glamorgan 001,50_64,1,0,24
W02000237,2021,Vale of Glamorgan 001,50_64,1,1,710
W02000237,2021,Vale of Glamorgan 001,65_plus,1,0,39
W02000237,2021,Vale of Glamorgan 001,65_plus,1,1,715
W02000237,2021,Vale of Glamorgan 001,16_24,2,0,12
W02000237,2021,Vale of Glamorgan 001,16_24,2,1,186
W02000237,2021,Vale of Glamorgan 001,25_34,2,0,10
W02000237,2021,Vale of Glamorgan 001,25_34,2,1,232
W02000237,2021,Vale of Glamorgan 001,35_49,2,0,11
W02000237,2021,Vale of Glamorgan 001,35_49,2,1,579
W02000237,2021,Vale of Glamorgan 001,50_64,2,0,22
W02000237,2021,Vale of Glamorgan 001,50_64,2,1,755
W02000237,2021,Vale of Glamorgan 001,65_plus,2,0,76
W02000237,2021,Vale of Glamorgan 001,65_plus,2,1,716
W02000237,2023,Vale of Glamorgan 001,16_24,1,0,12
W02000237,2023,Vale of Glamorgan 001,16_24,1,1,233
W02000237,2023,Vale of Glamorgan 001,25_34,1,0,10
W02000237,2023,Vale of Glamorgan 001,25_34,1,1,199
W02000237,2023,Vale of Glamorgan 001,35_49,1,0,10
W02000237,2023,Vale of Glamorgan 001,35_49,1,1,509
W02000237,2023,Vale of Glamorgan 001,50_64,1,0,24
W02000237,2023,Vale of Glamorgan 001,50_64,1,1,710
W02000237,2023,Vale of Glamorgan 001,65_plus,1,0,39
W02000237,2023,Vale of Glamorgan 001,65_plus,1,1,715
W02000237,2023,Vale of Glamorgan 001,16_24,2,0,12
W02000237,2023,Vale of Glamorgan 001,16_24,2,1,186
W02000237,2023,Vale of Glamorgan 001,25_34,2,0,10
W02000237,2023,Vale of Glamorgan 001,25_34,2,1,232
W02000237,2023,Vale of Glamorgan 001,35_49,2,0,11
W02000237,2023,Vale of Glamorgan 001,35_49,2,1,579
W02000237,2023,Vale of Glamorgan 001,50_64,2,0,22
W02000237,2023,Vale of Glamorgan 001,50_64,2,1,755
W02000237,2023,Vale of Glamorgan 001,65_plus,2,0,76
W02000237,2023,Vale of Glamorgan 001,65_plus,2,1,716
W02000237,2025,Vale of Glamorgan 001,16_24,1,0,12
W02000237,2025,Vale of Glamorgan 001,16_24,1,1,233
W02000237,2025,Vale of Glamorgan 001,25_34,1,0,10
W02000237,2025,Vale of Glamorgan 001,25_34,1,1,199
W02000237,2025,Vale of Glamorgan 001,35_49,1,0,10
W02000237,2025,Vale of Glamorgan 001,35_49,1,1,509
W02000237,2025,Vale of Glamorgan 001,50_64,1,0,24
W02000237,2025,Vale of Glamorgan 001,50_64,1,1,710
W02000237,2025,Vale of Glamorgan 001,65_plus,1,0,39
W02000237,2025,Vale of Glamorgan 001,65_plus,1,1,715
W02000237,2025,Vale of Glamorgan 001,16_24,2,0,12
W02000237,2025,Vale of Glamorgan 001,16_24,2,1,186
W02000237,2025,Vale of Glamorgan 001,25_34,2,0,10
W02000237,2025,Vale of Glamorgan 001,25_34,2,1,232
W02000237,2025,Vale of Glamorgan 001,35_49,2,0,11
W02000237,2025,Vale of Glamorgan 001,35_49,2,1,579
W02000237,2025,Vale of Glamorgan 001,50_64,2,0,22
W02000237,2025,Vale of Glamorgan 001,50_64,2,1,755
W02000237,2025,Vale of Glamorgan 001,65_plus,2,0,76
W02000237,2025,Vale of Glamorgan 001,65_plus,2,1,716
W02000238,2021,Vale of Glamorgan 002,16_24,1,0,9
W02000238,2021,Vale of Glamorgan 002,16_24,1,1,219
W02000238,2021,Vale of Glamorgan 002,25_34,1,0,9
W02000238,2021,Vale of Glamorgan 002,25_34,1,1,195
W02000238,2021,Vale of Glamorgan 002,35_49,1,0,8
W02000238,2021,Vale of Glamorgan 002,35_49,1,1,498
W02000238,2021,Vale of Glamorgan 002,50_64,1,0,18
W02000238,2021,Vale of Glamorgan 002,50_64,1,1,628
W02000238,2021,Vale of Glamorgan 002,65_plus,1,0,65
W02000238,2021,Vale of Glamorgan 002,65_plus,1,1,882
W02000238,2021,Vale of Glamorgan 002,16_24,2,0,8
W02000238,2021,Vale of Glamorgan 002,16_24,2,1,211
W02000238,2021,Vale of Glamorgan 002,25_34,2,0,9
W02000238,2021,Vale of Glamorgan 002,25_34,2,1,185
W02000238,2021,Vale of Glamorgan 002,35_49,2,0,14
W02000238,2021,Vale of Glamorgan 002,35_49,2,1,573
W02000238,2021,Vale of Glamorgan 002,50_64,2,0,25
W02000238,2021,Vale of Glamorgan 002,50_64,2,1,671
W02000238,2021,Vale of Glamorgan 002,65_plus,2,0,179
W02000238,2021,Vale of Glamorgan 002,65_plus,2,1,986
W02000238,2023,Vale of Glamorgan 002,16_24,1,0,9
W02000238,2023,Vale of Glamorgan 002,16_24,1,1,219
W02000238,2023,Vale of Glamorgan 002,25_34,1,0,9
W02000238,2023,Vale of Glamorgan 002,25_34,1,1,195
W02000238,2023,Vale of Glamorgan 002,35_49,1,0,8
W02000238,2023,Vale of Glamorgan 002,35_49,1,1,498
W02000238,2023,Vale of Glamorgan 002,50_64,1,0,18
W02000238,2023,Vale of Glamorgan 002,50_64,1,1,628
W02000238,2023,Vale of Glamorgan 002,65_plus,1,0,65
W02000238,2023,Vale of Glamorgan 002,65_plus,1,1,882
W02000238,2023,Vale of Glamorgan 002,16_24,2,0,8
W02000238,2023,Vale of Glamorgan 002,16_24,2,1,211
W02000238,2023,Vale of Glamorgan 002,25_34,2,0,9
W02000238,2023,Vale of Glamorgan 002,25_34,2,1,185
W02000238,2023,Vale of Glamorgan 002,35_49,2,0,14
W02000238,2023,Vale of Glamorgan 002,35_49,2,1,573
W02000238,2023,Vale of Glamorgan 002,50_64,2,0,25
W02000238,2023,Vale of Glamorgan 002,50_64,2,1,671
W02000238,2023,Vale of Glamorgan 002,65_plus,2,0,179
W02000238,2023,Vale of Glamorgan 002,65_plus,2,1,986
W02000238,2025,Vale of Glamorgan 002,16_24,1,0,9
W02000238,2025,Vale of Glamorgan 002,16_24,1,1,219
W02000238,2025,Vale of Glamorgan 002,25_34,1,0,9
W02000238,2025,Vale of Glamorgan 002,25_34,1,1,195
W02000238,2025,Vale of Glamorgan 002,35_49,1,0,8
W02000238,2025,Vale of Glamorgan 002,35_49,1,1,498
W02000238,2025,Vale of Glamorgan 002,50_64,1,0,18
W02000238,2025,Vale of Glamorgan 002,50_64,1,1,628
W02000238,2025,Vale of Glamorgan 002,65_plus,1,0,65
W02000238,2025,Vale of Glamorgan 002,65_plus,1,1,882
W02000238,2025,Vale of Glamorgan 002,16_24,2,0,8
W02000238,2025,Vale of Glamorgan 002,16_24,2,1,211
W02000238,2025,Vale of Glamorgan 002,25_34,2,0,9
W02000238,2025,Vale of Glamorgan 002,25_34,2,1,185
W02000238,2025,Vale of Glamorgan 002,35_49,2,0,14
W02000238,2025,Vale of Glamorgan 002,35_49,2,1,573
W02000238,2025,Vale of Glamorgan 002,50_64,2,0,25
W02000238,2025,Vale of Glamorgan 002,50_64,2,1,671
W02000238,2025,Vale of Glamorgan 002,65_plus,2,0,179
W02000238,2025,Vale of Glamorgan 002,65_plus,2,1,986
W02000239,2021,Vale of Glamorgan 003,16_24,1,0,9
W02000239,2021,Vale of Glamorgan 003,16_24,1,1,295
W02000239,2021,Vale of Glamorgan 003,25_34,1,0,7
W02000239,2021,Vale of Glamorgan 003,25_34,1,1,371
W02000239,2021,Vale of Glamorgan 003,35_49,1,0,16
W02000239,2021,Vale of Glamorgan 003,35_49,1,1,644
W02000239,2021,Vale of Glamorgan 003,50_64,1,0,27
W02000239,2021,Vale of Glamorgan 003,50_64,1,1,930
W02000239,2021,Vale of Glamorgan 003,65_plus,1,0,55
W02000239,2021,Vale of Glamorgan 003,65_plus,1,1,875
W02000239,2021,Vale of Glamorgan 003,16_24,2,0,6
W02000239,2021,Vale of Glamorgan 003,16_24,2,1,291
W02000239,2021,Vale of Glamorgan 003,25_34,2,0,17
W02000239,2021,Vale of Glamorgan 003,25_34,2,1,405
W02000239,2021,Vale of Glamorgan 003,35_49,2,0,14
W02000239,2021,Vale of Glamorgan 003,35_49,2,1,697
W02000239,2021,Vale of Glamorgan 003,50_64,2,0,21
W02000239,2021,Vale of Glamorgan 003,50_64,2,1,955
W02000239,2021,Vale of Glamorgan 003,65_plus,2,0,121
W02000239,2021,Vale of Glamorgan 003,65_plus,2,1,891
W02000239,2023,Vale of Glamorgan 003,16_24,1,0,9
W02000239,2023,Vale of Glamorgan 003,16_24,1,1,295
W02000239,2023,Vale of Glamorgan 003,25_34,1,0,7
W02000239,2023,Vale of Glamorgan 003,25_34,1,1,371
W02000239,2023,Vale of Glamorgan 003,35_49,1,0,16
W02000239,2023,Vale of Glamorgan 003,35_49,1,1,644
W02000239,2023,Vale of Glamorgan 003,50_64,1,0,27
W02000239,2023,Vale of Glamorgan 003,50_64,1,1,930
W02000239,2023,Vale of Glamorgan 003,65_plus,1,0,55
W02000239,2023,Vale of Glamorgan 003,65_plus,1,1,875
W02000239,2023,Vale of Glamorgan 003,16_24,2,0,6
W02000239,2023,Vale of Glamorgan 003,16_24,2,1,291
W02000239,2023,Vale of Glamorgan 003,25_34,2,0,17
W02000239,2023,Vale of Glamorgan 003,25_34,2,1,405
W02000239,2023,Vale of Glamorgan 003,35_49,2,0,14
W02000239,2023,Vale of Glamorgan 003,35_49,2,1,697
W02000239,2023,Vale of Glamorgan 003,50_64,2,0,21
W02000239,2023,Vale of Glamorgan 003,50_64,2,1,955
W02000239,2023,Vale of Glamorgan 003,65_plus,2,0,121
W02000239,2023,Vale of Glamorgan 003,65_plus,2,1,891
W02000239,2025,Vale of Glamorgan 003,16_24,1,0,9
W02000239,2025,Vale of Glamorgan 003,16_24,1,1,295
W02000239,2025,Vale of Glamorgan 003,25_34,1,0,7
W02000239,2025,Vale of Glamorgan 003,25_34,1,1,371
W02000239,2025,Vale of Glamorgan 003,35_49,1,0,16
W02000239,2025,Vale of Glamorgan 003,35_49,1,1,644
W02000239,2025,Vale of Glamorgan 003,50_64,1,0,27
W02000239,2025,Vale of Glamorgan 003,50_64,1,1,930
W02000239,2025,Vale of Glamorgan 003,65_plus,1,0,55
W02000239,2025,Vale of Glamorgan 003,65_plus,1,1,875
W02000239,2025,Vale of Glamorgan 003,16_24,2,0,6
W02000239,2025,Vale of Glamorgan 003,16_24,2,1,291
W02000239,2025,Vale of Glamorgan 003,25_34,2,0,17
W02000239,2025,Vale of Glamorgan 003,25_34,2,1,405
W02000239,2025,Vale of Glamorgan 003,35_49,2,0,14
W02000239,2025,Vale of Glamorgan 003,35_49,2,1,697
W02000239,2025,Vale of Glamorgan 003,50_64,2,0,21
W02000239,2025,Vale of Glamorgan 003,50_64,2,1,955
W02000239,2025,Vale of Glamorgan 003,65_plus,2,0,121
W02000239,2025,Vale of Glamorgan 003,65_plus,2,1,891
W02000240,2021,Vale of Glamorgan 004,16_24,1,0,47
W02000240,2021,Vale of Glamorgan 004,16_24,1,1,365
W02000240,2021,Vale of Glamorgan 004,25_34,1,0,35
W02000240,2021,Vale of Glamorgan 004,25_34,1,1,409
W02000240,2021,Vale of Glamorgan 004,35_49,1,0,62
W02000240,2021,Vale of Glamorgan 004,35_49,1,1,812
W02000240,2021,Vale of Glamorgan 004,50_64,1,0,54
W02000240,2021,Vale of Glamorgan 004,50_64,1,1,776
W02000240,2021,Vale of Glamorgan 004,65_plus,1,0,113
W02000240,2021,Vale of Glamorgan 004,65_plus,1,1,685
W02000240,2021,Vale of Glamorgan 004,16_24,2,0,32
W02000240,2021,Vale of Glamorgan 004,16_24,2,1,336
W02000240,2021,Vale of Glamorgan 004,25_34,2,0,52
W02000240,2021,Vale of Glamorgan 004,25_34,2,1,436
W02000240,2021,Vale of Glamorgan 004,35_49,2,0,71
W02000240,2021,Vale of Glamorgan 004,35_49,2,1,924
W02000240,2021,Vale of Glamorgan 004,50_64,2,0,80
W02000240,2021,Vale of Glamorgan 004,50_64,2,1,870
W02000240,2021,Vale of Glamorgan 004,65_plus,2,0,266
W02000240,2021,Vale of Glamorgan 004,65_plus,2,1,692
W02000240,2023,Vale of Glamorgan 004,16_24,1,0,47
W02000240,2023,Vale of Glamorgan 004,16_24,1,1,365
W02000240,2023,Vale of Glamorgan 004,25_34,1,0,35
W02000240,2023,Vale of Glamorgan 004,25_34,1,1,409
W02000240,2023,Vale of Glamorgan 004,35_49,1,0,62
W02000240,2023,Vale of Glamorgan 004,35_49,1,1,812
W02000240,2023,Vale of Glamorgan 004,50_64,1,0,54
W02000240,2023,Vale of Glamorgan 004,50_64,1,1,776
W02000240,2023,Vale of Glamorgan 004,65_plus,1,0,113
W02000240,2023,Vale of Glamorgan 004,65_plus,1,1,685
W02000240,2023,Vale of Glamorgan 004,16_24,2,0,32
W02000240,2023,Vale of Glamorgan 004,16_24,2,1,336
W02000240,2023,Vale of Glamorgan 004,25_34,2,0,52
W02000240,2023,Vale of Glamorgan 004,25_34,2,1,436
W02000240,2023,Vale of Glamorgan 004,35_49,2,0,71
W02000240,2023,Vale of Glamorgan 004,35_49,2,1,924
W02000240,2023,Vale of Glamorgan 004,50_64,2,0,80
W02000240,2023,Vale of Glamorgan 004,50_64,2,1,870
W02000240,2023,Vale of Glamorgan 004,65_plus,2,0,266
W02000240,2023,Vale of Glamorgan 004,65_plus,2,1,692
W02000240,2025,Vale of Glamorgan 004,16_24,1,0,47
W02000240,2025,Vale of Glamorgan 004,16_24,1,1,365
W02000240,2025,Vale of Glamorgan 004,25_34,1,0,35
W02000240,2025,Vale of Glamorgan 004,25_34,1,1,409
W02000240,2025,Vale of Glamorgan 004,35_49,1,0,62
W02000240,2025,Vale of Glamorgan 004,35_49,1,1,812
W02000240,2025,Vale of Glamorgan 004,50_64,1,0,54
W02000240,2025,Vale of Glamorgan 004,50_64,1,1,776
W02000240,2025,Vale of Glamorgan 004,65_plus,1,0,113
W02000240,2025,Vale of Glamorgan 004,65_plus,1,1,685
W02000240,2025,Vale of Glamorgan 004,16_24,2,0,32
W02000240,2025,Vale of Glamorgan 004,16_24,2,1,336
W02000240,2025,Vale of Glamorgan 004,25_34,2,0,52
W02000240,2025,Vale of Glamorgan 004,25_34,2,1,436
W02000240,2025,Vale of Glamorgan 004,35_49,2,0,71
W02000240,2025,Vale of Glamorgan 004,35_49,2,1,924
W02000240,2025,Vale of Glamorgan 004,50_64,2,0,80
W02000240,2025,Vale of Glamorgan 004,50_64,2,1,870
W02000240,2025,Vale of Glamorgan 004,65_plus,2,0,266
W02000240,2025,Vale of Glamorgan 004,65_plus,2,1,692
W02000241,2021,Vale of Glamorgan 005,16_24,1,0,35
W02000241,2021,Vale of Glamorgan 005,16_24,1,1,323
W02000241,2021,Vale of Glamorgan 005,25_34,1,0,92
W02000241,2021,Vale of Glamorgan 005,25_34,1,1,461
W02000241,2021,Vale of Glamorgan 005,35_49,1,0,116
W02000241,2021,Vale of Glamorgan 005,35_49,1,1,912
W02000241,2021,Vale of Glamorgan 005,50_64,1,0,106
W02000241,2021,Vale of Glamorgan 005,50_64,1,1,946
W02000241,2021,Vale of Glamorgan 005,65_plus,1,0,164
W02000241,2021,Vale of Glamorgan 005,65_plus,1,1,844
W02000241,2021,Vale of Glamorgan 005,16_24,2,0,36
W02000241,2021,Vale of Glamorgan 005,16_24,2,1,292
W02000241,2021,Vale of Glamorgan 005,25_34,2,0,70
W02000241,2021,Vale of Glamorgan 005,25_34,2,1,481
W02000241,2021,Vale of Glamorgan 005,35_49,2,0,97
W02000241,2021,Vale of Glamorgan 005,35_49,2,1,965
W02000241,2021,Vale of Glamorgan 005,50_64,2,0,100
W02000241,2021,Vale of Glamorgan 005,50_64,2,1,938
W02000241,2021,Vale of Glamorgan 005,65_plus,2,0,329
W02000241,2021,Vale of Glamorgan 005,65_plus,2,1,908
W02000241,2023,Vale of Glamorgan 005,16_24,1,0,35
W02000241,2023,Vale of Glamorgan 005,16_24,1,1,323
W02000241,2023,Vale of Glamorgan 005,25_34,1,0,92
W02000241,2023,Vale of Glamorgan 005,25_34,1,1,461
W02000241,2023,Vale of Glamorgan 005,35_49,1,0,116
W02000241,2023,Vale of Glamorgan 005,35_49,1,1,912
W02000241,2023,Vale of Glamorgan 005,50_64,1,0,106
W02000241,2023,Vale of Glamorgan 005,50_64,1,1,946
W02000241,2023,Vale of Glamorgan 005,65_plus,1,0,164
W02000241,2023,Vale of Glamorgan 005,65_plus,1,1,844
W02000241,2023,Vale of Glamorgan 005,16_24,2,0,36
W02000241,2023,Vale of Glamorgan 005,16_24,2,1,292
W02000241,2023,Vale of Glamorgan 005,25_34,2,0,70
W02000241,2023,Vale of Glamorgan 005,25_34,2,1,481
W02000241,2023,Vale of Glamorgan 005,35_49,2,0,97
W02000241,2023,Vale of Glamorgan 005,35_49,2,1,965
W02000241,2023,Vale of Glamorgan 005,50_64,2,0,100
W02000241,2023,Vale of Glamorgan 005,50_64,2,1,938
W02000241,2023,Vale of Glamorgan 005,65_plus,2,0,329
W02000241,2023,Vale of Glamorgan 005,65_plus,2,1,908
W02000241,2025,Vale of Glamorgan 005,16_24,1,0,35
W02000241,2025,Vale of Glamorgan 005,16_24,1,1,323
W02000241,2025,Vale of Glamorgan 005,25_34,1,0,92
W02000241,2025,Vale of Glamorgan 005,25_34,1,1,461
W02000241,2025,Vale of Glamorgan 005,35_49,1,0,116
W02000241,2025,Vale of Glamorgan 005,35_49,1,1,912
W02000241,2025,Vale of Glamorgan 005,50_64,1,0,106
W02000241,2025,Vale of Glamorgan 005,50_64,1,1,946
W02000241,2025,Vale of Glamorgan 005,65_plus,1,0,164
W02000241,2025,Vale of Glamorgan 005,65_plus,1,1,844
W02000241,2025,Vale of Glamorgan 005,16_24,2,0,36
W02000241,2025,Vale of Glamorgan 005,16_24,2,1,292
W02000241,2025,Vale of Glamorgan 005,25_34,2,0,70
W02000241,2025,Vale of Glamorgan 005,25_34,2,1,481
W02000241,2025,Vale of Glamorgan 005,35_49,2,0,97
W02000241,2025,Vale of Glamorgan 005,35_49,2,1,965
W02000241,2025,Vale of Glamorgan 005,50_64,2,0,100
W02000241,2025,Vale of Glamorgan 005,50_64,2,1,938
W02000241,2025,Vale of Glamorgan 005,65_plus,2,0,329
W02000241,2025,Vale of Glamorgan 005,65_plus,2,1,908
