area_id,time_id,source_population_year,msoa_name,la_code,la_name,age_band,sex,car_access,pop_count
W02000276,2021,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,16_24,2,1,226
W02000276,2021,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,25_34,2,0,41
W02000276,2021,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,25_34,2,1,397
W02000276,2021,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,35_49,2,0,43
W02000276,2021,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,35_49,2,1,584
W02000276,2021,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,50_64,2,0,53
W02000276,2021,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,50_64,2,1,486
W02000276,2021,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,65_plus,2,0,222
W02000276,2021,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,65_plus,2,1,701
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,16_24,1,0,23
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,16_24,1,1,223
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,25_34,1,0,28
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,25_34,1,1,385
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,35_49,1,0,37
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,35_49,1,1,526
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,50_64,1,0,42
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,50_64,1,1,511
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,65_plus,1,0,56
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,65_plus,1,1,673
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,16_24,2,0,23
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,16_24,2,1,226
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,25_34,2,0,41
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,25_34,2,1,397
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,35_49,2,0,43
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,35_49,2,1,584
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,50_64,2,0,53
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,50_64,2,1,486
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,65_plus,2,0,222
W02000276,2023,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,65_plus,2,1,701
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,16_24,1,0,23
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,16_24,1,1,223
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,25_34,1,0,28
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,25_34,1,1,385
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,35_49,1,0,37
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,35_49,1,1,526
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,50_64,1,0,42
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,50_64,1,1,511
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,65_plus,1,0,56
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,65_plus,1,1,673
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,16_24,2,0,23
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,16_24,2,1,226
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,25_34,2,0,41
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,25_34,2,1,397
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,35_49,2,0,43
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,35_49,2,1,584
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,50_64,2,0,53
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,50_64,2,1,486
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,65_plus,2,0,222
W02000276,2025,2021,Rhondda Cynon Taf 025,W06000016,Rhondda Cynon Taf,65_plus,2,1,701
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,16_24,1,0,32
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,16_24,1,1,257
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,25_34,1,0,74
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,25_34,1,1,399
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,35_49,1,0,77
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,35_49,1,1,576
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,50_64,1,0,90
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,50_64,1,1,640
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,65_plus,1,0,122
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,65_plus,1,1,543
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,16_24,2,0,33
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,16_24,2,1,233
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,25_34,2,0,64
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,25_34,2,1,441
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,35_49,2,0,73
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,35_49,2,1,589
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,50_64,2,0,86
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,50_64,2,1,667
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,65_plus,2,0,187
W02000277,2021,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,65_plus,2,1,539
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,16_24,1,0,32
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,16_24,1,1,257
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,25_34,1,0,74
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,25_34,1,1,399
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,35_49,1,0,77
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,35_49,1,1,576
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,50_64,1,0,90
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,50_64,1,1,640
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,65_plus,1,0,122
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,65_plus,1,1,543
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,16_24,2,0,33
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,16_24,2,1,233
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,25_34,2,0,64
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,25_34,2,1,441
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,35_49,2,0,73
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,35_49,2,1,589
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,50_64,2,0,86
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,50_64,2,1,667
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,65_plus,2,0,187
W02000277,2023,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,65_plus,2,1,539
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,16_24,1,0,32
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,16_24,1,1,257
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,25_34,1,0,74
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,25_34,1,1,399
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,35_49,1,0,77
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,35_49,1,1,576
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,50_64,1,0,90
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,50_64,1,1,640
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,65_plus,1,0,122
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,65_plus,1,1,543
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,16_24,2,0,33
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,16_24,2,1,233
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,25_34,2,0,64
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,25_34,2,1,441
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,35_49,2,0,73
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,35_49,2,1,589
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,50_64,2,0,86
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,50_64,2,1,667
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,65_plus,2,0,187
W02000277,2025,2021,Rhondda Cynon Taf 026,W06000016,Rhondda Cynon Taf,65_plus,2,1,539
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,16_24,1,0,15
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,16_24,1,1,398
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,25_34,1,0,9
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,25_34,1,1,481
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,35_49,1,0,14
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,35_49,1,1,911
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,50_64,1,0,28
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,50_64,1,1,926
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,65_plus,1,0,46
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,65_plus,1,1,708
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,16_24,2,0,10
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,16_24,2,1,358
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,25_34,2,0,13
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,25_34,2,1,468
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,35_49,2,0,23
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,35_49,2,1,974
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,50_64,2,0,16
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,50_64,2,1,945
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,65_plus,2,0,143
W02000278,2021,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,65_plus,2,1,744
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,16_24,1,0,15
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,16_24,1,1,398
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,25_34,1,0,9
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,25_34,1,1,481
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,35_49,1,0,14
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,35_49,1,1,911
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,50_64,1,0,28
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,50_64,1,1,926
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,65_plus,1,0,46
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,65_plus,1,1,708
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,16_24,2,0,10
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,16_24,2,1,358
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,25_34,2,0,13
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,25_34,2,1,468
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,35_49,2,0,23
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,35_49,2,1,974
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,50_64,2,0,16
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,50_64,2,1,945
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,65_plus,2,0,143
W02000278,2023,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,65_plus,2,1,744
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,16_24,1,0,15
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,16_24,1,1,398
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,25_34,1,0,9
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,25_34,1,1,481
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,35_49,1,0,14
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,35_49,1,1,911
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,50_64,1,0,28
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,50_64,1,1,926
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,65_plus,1,0,46
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,65_plus,1,1,708
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,16_24,2,0,10
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,16_24,2,1,358
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,25_34,2,0,13
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,25_34,2,1,468
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,35_49,2,0,23
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,35_49,2,1,974
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,50_64,2,0,16
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,50_64,2,1,945
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,65_plus,2,0,143
W02000278,2025,2021,Rhondda Cynon Taf 027,W06000016,Rhondda Cynon Taf,65_plus,2,1,744
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,16_24,1,0,26
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,16_24,1,1,361
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,25_34,1,0,38
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,25_34,1,1,458
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,35_49,1,0,38
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,35_49,1,1,607
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,50_64,1,0,63
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,50_64,1,1,737
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,65_plus,1,0,84
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,65_plus,1,1,550
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,16_24,2,0,41
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,16_24,2,1,325
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,25_34,2,0,45
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,25_34,2,1,523
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,35_49,2,0,53
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,35_49,2,1,661
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,50_64,2,0,71
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,50_64,2,1,806
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,65_plus,2,0,200
W02000279,2021,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,65_plus,2,1,549
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,16_24,1,0,26
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,16_24,1,1,361
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,25_34,1,0,38
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,25_34,1,1,458
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,35_49,1,0,38
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,35_49,1,1,607
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,50_64,1,0,63
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,50_64,1,1,737
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,65_plus,1,0,84
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,65_plus,1,1,550
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,16_24,2,0,41
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,16_24,2,1,325
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,25_34,2,0,45
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,25_34,2,1,523
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,35_49,2,0,53
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,35_49,2,1,661
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,50_64,2,0,71
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,50_64,2,1,806
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,65_plus,2,0,200
W02000279,2023,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,65_plus,2,1,549
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,16_24,1,0,26
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,16_24,1,1,361
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,25_34,1,0,38
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,25_34,1,1,458
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,35_49,1,0,38
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,35_49,1,1,607
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,50_64,1,0,63
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,50_64,1,1,737
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,65_plus,1,0,84
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,65_plus,1,1,550
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,16_24,2,0,41
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,16_24,2,1,325
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,25_34,2,0,45
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,25_34,2,1,523
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,35_49,2,0,53
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,35_49,2,1,661
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,50_64,2,0,71
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,50_64,2,1,806
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,65_plus,2,0,200
W02000279,2025,2021,Rhondda Cynon Taf 028,W06000016,Rhondda Cynon Taf,65_plus,2,1,549
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,16_24,1,0,32
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,16_24,1,1,400
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,25_34,1,0,31
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,25_34,1,1,576
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,35_49,1,0,42
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,35_49,1,1,955
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,50_64,1,0,34
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,50_64,1,1,850
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,65_plus,1,0,84
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,65_plus,1,1,660
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,16_24,2,0,36
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,16_24,2,1,396
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,25_34,2,0,38
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,25_34,2,1,639
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,35_49,2,0,56
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,35_49,2,1,1005
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,50_64,2,0,58
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,50_64,2,1,888
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,65_plus,2,0,163
W02000280,2021,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,65_plus,2,1,613
W02000280,2023,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,16_24,1,0,32
W02000280,2023,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,16_24,1,1,400
W02000280,2023,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,25_34,1,0,31
W02000280,2023,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,25_34,1,1,576
W02000280,2023,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,35_49,1,0,42
W02000280,2023,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,35_49,1,1,955
W02000280,2023,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,50_64,1,0,34
W02000280,2023,2021,Rhondda Cynon Taf 029,W06000016,Rhondda Cynon Taf,50_64,1,1,850
