area_id,time_id,msoa_name,direct_estimate,variance,n
W02000300,2023,Caerphilly 011,0,0,1
W02000300,2025,Caerphilly 011,0.15140732293935924,0.023696381168544188,5
W02000301,2021,Caerphilly 012,0,0,8
W02000301,2023,Caerphilly 012,0,0,4
W02000301,2025,Caerphilly 012,0,0,9
W02000302,2021,Caerphilly 013,0,0,8
W02000302,2023,Caerphilly 013,0,0,3
W02000302,2025,Caerphilly 013,0.26456358564365673,0.02997053978219121,12
W02000303,2021,Caerphilly 014,0,0,7
W02000303,2023,Caerphilly 014,0,0,2
W02000303,2025,Caerphilly 014,0.09036353298971661,0.004581952342510802,11
W02000304,2021,Caerphilly 015,0,0,7
W02000304,2023,Caerphilly 015,0,0,4
W02000304,2025,Caerphilly 015,0.04511958651772993,0.002305008047062114,7
W02000305,2021,Caerphilly 016,0.573935559463205,0.05833176520419561,5
W02000305,2023,Caerphilly 016,0,0,4
W02000305,2025,Caerphilly 016,0,0,6
W02000306,2021,Caerphilly 017,0,0,8
W02000306,2023,Caerphilly 017,0.4530414639157232,0.06060539935958151,5
W02000306,2025,Caerphilly 017,0.1914716093221539,0.018209860608334162,11
W02000307,2021,Caerphilly 018,0.4320452407582359,0.036255489875563075,7
W02000307,2023,Caerphilly 018,1,0,1
W02000307,2025,Caerphilly 018,0.17240741216894648,0.01604838936723919,10
W02000308,2021,Caerphilly 019,0,0,7
W02000308,2023,Caerphilly 019,0.08565602134734411,0.009484677058841876,6
W02000308,2025,Caerphilly 019,0.12023790671158982,0.012780969432762081,10
W02000309,2021,Caerphilly 020,0,0,7
W02000309,2023,Caerphilly 020,1,0,1
W02000309,2025,Caerphilly 020,0.16949886344541445,0.010317956757014232,9
W02000310,2021,Caerphilly 021,0,0,7
W02000310,2023,Caerphilly 021,0,0,4
W02000310,2025,Caerphilly 021,0.26962821900533507,0.029966418698508128,11
W02000311,2021,Caerphilly 022,0,0,2
W02000311,2023,Caerphilly 022,0,0,2
W02000311,2025,Caerphilly 022,0.05899856156677649,0.0037520268816604815,8
W02000312,2021,Caerphilly 023,0.3425450280076635,0.04832520891100893,5
W02000312,2023,Caerphilly 023,0,0,7
W02000312,2025,Caerphilly 023,0,0,9
W02000313,2021,Caerphilly 024,0,0,3
W02000313,2023,Caerphilly 024,0.3236375146979967,0.07507203563544239,3
W02000313,2025,Caerphilly 024,0,0,6
W02000314,2021,Blaenau Gwent 001,0,0,11
W02000314,2023,Blaenau Gwent 001,0,0,9
W02000314,2025,Blaenau Gwent 001,0.1154649264108974,0.007583413586642552,27
W02000315,2021,Blaenau Gwent 002,0,0,5
W02000315,2023,Blaenau Gwent 002,0.2072958791544463,0.018993746738197766,10
W02000315,2025,Blaenau Gwent 002,0.02585755314227178,7.061671069476614e-4,12
W02000316,2021,Blaenau Gwent 003,0,0,8
W02000316,2023,Blaenau Gwent 003,0,0,8
W02000316,2025,Blaenau Gwent 003,0.16102771019666345,0.007717462176871604,22
W02000317,2021,Blaenau Gwent 004,0.07684608211718354,0.005571217998351504,13
W02000317,2023,Blaenau Gwent 004,0.5944450301563333,0.08864529794196965,3
W02000317,2025,Blaenau Gwent 004,0.2686285661167653,0.018901565631127642,23
W02000318,2021,Blaenau Gwent 005,0.09591177864401845,0.005008036832231851,13
W02000318,2023,Blaenau Gwent 005,0.38249591074927686,0.07652870564300704,4
W02000318,2025,Blaenau Gwent 005,0.03934170008503007,0.0015430926588918179,19
W02000319,2021,Blaenau Gwent 006,0.3324055890215195,0.035462404374660646,7
W02000319,2023,Blaenau Gwent 006,0.2243304327354886,0.020935113550401313,10
W02000319,2025,Blaenau Gwent 006,0.09374711394837162,0.007693638320353109,23
W02000320,2021,Blaenau Gwent 007,0,0,10
W02000320,2023,Blaenau Gwent 007,0.1928059865560531,0.018449800189841256,6
W02000320,2025,Blaenau Gwent 007,0.2671863695725407,0.024623301195041112,17
W02000321,2021,Blaenau Gwent 008,0.1427824828460426,0.016537974369408417,13
W02000321,2023,Blaenau Gwent 008,0,0,3
W02000321,2025,Blaenau Gwent 008,0,0,23
W02000322,2021,Blaenau Gwent 009,0.27964622072196255,0.02017118479351907,12
W02000322,2023,Blaenau Gwent 009,0.10489895066300457,0.009908515808280272,11
W02000322,2025,Blaenau Gwent 009,0.2890004976589016,0.01930707733208523,17
W02000323,2021,Torfaen 001,0,0,3
W02000323,2023,Torfaen 001,0,0,3
W02000323,2025,Torfaen 001,0.03503674928122015,0.0012459233911717165,17
W02000324,2021,Torfaen 002,0.14659302990796735,0.012207985973880921,8
W02000324,2023,Torfaen 002,0,0,5
W02000324,2025,Torfaen 002,0.0748106038887924,0.005284915072344048,14
W02000325,2021,Torfaen 003,0.14780344870627912,0.018854393700018075,7
W02000325,2023,Torfaen 003,0,0,6
W02000325,2025,Torfaen 003,0.13605163464876163,0.009960955322959791,14
W02000326,2021,Torfaen 004,0,0,8
W02000326,2023,Torfaen 004,0.14576240938113172,0.021693763101345232,4
W02000326,2025,Torfaen 004,0.040802596034111675,0.0017449308622955971,12
W02000327,2021,Torfaen 005,0,0,7
W02000327,2023,Torfaen 005,0.08999153556139101,0.008240772085253496,6
W02000327,2025,Torfaen 005,0.030580696940095974,9.513699824588817e-4,20
W02000328,2021,Torfaen 006,0.13336829110225745,0.016361354730650365,6
W02000328,2023,Torfaen 006,0,0,3
W02000328,2025,Torfaen 006,0.0569182626120659,0.0031393220366578638,17
W02000329,2021,Torfaen 007,0.07459865787870286,0.005440875024131767,9
W02000329,2023,Torfaen 007,0.1305471075409996,0.01772483941796278,4
W02000329,2025,Torfaen 007,0.304692529644205,0.019764258533525206,20
W02000330,2021,Torfaen 008,0,0,6
W02000330,2023,Torfaen 008,0,0,3
W02000330,2025,Torfaen 008,0.32735145550316547,0.02380815135631992,16
W02000331,2021,Torfaen 009,0,0,5
W02000331,2023,Torfaen 009,0,0,7
W02000331,2025,Torfaen 009,0.35083136233578727,0.021206555961660822,18
W02000332,2021,Torfaen 010,0,0,10
W02000332,2023,Torfaen 010,0,0,4
W02000332,2025,Torfaen 010,0.05349338083449262,0.001647716961654092,24
W02000333,2021,Torfaen 011,0,0,14
W02000333,2023,Torfaen 011,0.1801664973338166,0.036688749455405095,3
W02000333,2025,Torfaen 011,0,0,21
W02000334,2021,Torfaen 012,0.43663510383048343,0.09292600955045602,3
W02000334,2023,Torfaen 012,0,0,5
W02000334,2025,Torfaen 012,0.17030412564008704,0.009436157125547897,15
W02000335,2021,Torfaen 013,0.06905700055019381,0.004950790827976157,7
W02000335,2023,Torfaen 013,0,0,1
W02000335,2025,Torfaen 013,0,0,16
W02000336,2021,Monmouthshire 001,0,0,5
W02000336,2023,Monmouthshire 001,0.30515894032408536,0.06774669916944898,3
W02000336,2025,Monmouthshire 001,0.020302092198743144,4.143617534151925e-4,34
W02000337,2021,Monmouthshire 002,0.0664034393909624,0.004641308798963624,12
W02000337,2023,Monmouthshire 002,0.2266073737872185,0.024154280914413153,11
W02000337,2025,Monmouthshire 002,0.09581761749089135,0.0025618917631134988,26
W02000338,2021,Monmouthshire 003,0.08117764504973123,0.006838918875569735,7
W02000338,2023,Monmouthshire 003,0,0,5
W02000338,2025,Monmouthshire 003,0.2967555285685354,0.014282416426336215,25
W02000339,2021,Monmouthshire 004,0.0805840494703497,0.0023525858460873785,22
W02000339,2023,Monmouthshire 004,0.4413825104832975,0.07740276334741407,6
W02000339,2025,Monmouthshire 004,0.19756310464376822,0.012854979529510691,26
W02000340,2021,Monmouthshire 005,0.2493855064044002,0.04461862826729217,5
W02000340,2023,Monmouthshire 005,0.43008795952272394,0.06899429682118333,8
W02000340,2025,Monmouthshire 005,0.06206963035056901,0.0016345103988168051,16
W02000341,2021,Monmouthshire 006,0.053315472714566034,0.002966569367698507,8
W02000341,2023,Monmouthshire 006,0,0,10
W02000341,2025,Monmouthshire 006,0.029146262277809042,4.4694577924210094e-4,29
W02000342,2021,Monmouthshire 007,0,0,9
W02000342,2023,Monmouthshire 007,0,0,3
W02000342,2025,Monmouthshire 007,0.1730340931630624,0.014004407395370299,16
W02000343,2021,Monmouthshire 008,0,0,16
W02000343,2023,Monmouthshire 008,0,0,1
W02000343,2025,Monmouthshire 008,0.08429630309605435,0.003649559382711992,16
W02000344,2021,Monmouthshire 009,0.15467507421381077,0.015030547446193507,9
W02000344,2023,Monmouthshire 009,0,0,6
W02000344,2025,Monmouthshire 009,0.1722797710711219,0.01487524893279657,21
W02000345,2021,Monmouthshire 010,0.2752911092516351,0.018778521250888542,12
W02000345,2023,Monmouthshire 010,0.272672014980336,0.05294750313592281,4
W02000345,2025,Monmouthshire 010,0.18609584214749028,0.008974400936664663,19
W02000346,2021,Monmouthshire 011,0,0,9
W02000346,2023,Monmouthshire 011,0,0,2
W02000346,2025,Monmouthshire 011,0.15232416813976365,0.007367507704970597,24
W02000347,2021,Newport 001,0.17701533329397057,0.013313877072916697,11
W02000347,2023,Newport 001,0.20714229944335608,0.032193325505157785,7
W02000347,2025,Newport 001,0.06461458946959135,0.0024596068345732885,18
W02000348,2021,Newport 002,0,0,4
W02000348,2023,Newport 002,0,0,7
W02000348,2025,Newport 002,0,0,9
W02000349,2021,Newport 003,0.11657089572760564,0.01464963988680642,5
W02000349,2023,Newport 003,0.20316426341133606,0.03577025330460753,6
W02000349,2025,Newport 003,0.1448486715851302,0.0068714453108219865,20
W02000350,2021,Newport 004,0.222557700948331,0.041845433728812595,4
W02000350,2023,Newport 004,0.09754941208026337,0.010806179436200276,5
W02000350,2025,Newport 004,0.03890340997158043,0.001585939641098542,12
W02000351,2021,Newport 005,0.22744423718807197,0.061887590102543334,2
W02000351,2023,Newport 005,0.17128147249146472,0.02552863854132759,5
W02000351,2025,Newport 005,0.0349899336508939,0.0013218899538048926,11
W02000352,2021,Newport 006,0.519228760498974,0.124907484922061,2
W02000352,2023,Newport 006,0.12145417576364093,0.017733665951471755,3
W02000352,2025,Newport 006,0.13857481968388113,0.008559002649106303,15
W02000353,2021,Newport 007,0.26820930542550536,0.054446483100257737,4
W02000353,2023,Newport 007,0.3618756581717707,0.10688663101796322,2
W02000353,2025,Newport 007,0.1169784876836714,0.013372187010775277,6
W02000354,2021,Newport 008,0,0,6
W02000354,2023,Newport 008,0,0,5
W02000354,2025,Newport 008,0,0,8
W02000355,2021,Newport 009,0.11442809147415395,0.013833377500649488,4
W02000355,2023,Newport 009,0,0,4
W02000355,2025,Newport 009,0,0,11
W02000356,2021,Newport 010,0.8335123279112889,0.029093439267235933,3
W02000356,2023,Newport 010,0,0,4
W02000356,2025,Newport 010,0.14106642875320174,0.01202188137219196,11
W02000357,2021,Newport 011,0,0,3
W02000357,2023,Newport 011,0,0,7
W02000357,2025,Newport 011,0,0,15
W02000358,2021,Newport 012,0.40342087507914787,0.03613973204470329,8
W02000358,2023,Newport 012,0,0,6
W02000358,2025,Newport 012,0,0,7
W02000359,2021,Newport 013,0.1697570567083315,0.026114756022871013,5
W02000359,2023,Newport 013,0,0,2
W02000359,2025,Newport 013,0.17195682146256686,0.010163224624695728,16
W02000360,2021,Newport 014,0.22926892251601103,0.036586042294795,8
W02000360,2023,Newport 014,0.22917463003060484,0.04437829266759606,4
W02000360,2025,Newport 014,0.11607631589507758,0.008570511769796915,18
W02000361,2021,Newport 015,0.04798596142166566,0.0024393235280123033,9
W02000361,2023,Newport 015,0,0,2
W02000361,2025,Newport 015,0,0,9
W02000362,2021,Newport 016,0,0,3
W02000362,2023,Newport 016,0,0,4
W02000362,2025,Newport 016,0.14387404477650712,0.01770099762354224,9
W02000363,2021,Newport 017,0,0,9
W02000363,2023,Newport 017,0,0,6
W02000363,2025,Newport 017,0.06635440745682769,0.004157978915765411,18
W02000364,2021,Newport 018,0.04379930036359009,0.0024364777524541557,6
W02000364,2023,Newport 018,0,0,3
W02000364,2025,Newport 018,0.14274502605112585,0.010716941586605447,17
W02000365,2021,Newport 019,0.48010813542985065,0.0356181991786642,9
W02000365,2023,Newport 019,0,0,4
W02000365,2025,Newport 019,0,0,8
W02000366,2021,Newport 020,0,0,4
W02000366,2023,Newport 020,0.13075058285162028,0.018054269477048093,5
W02000366,2025,Newport 020,0.03770907390667587,0.0014902333398244673,13
W02000367,2021,Cardiff 001,0.14631232104499473,0.021020531792566938,6
W02000367,2023,Cardiff 001,0.4647650196373027,0.06022726542689862,5
W02000367,2025,Cardiff 001,0.3743079987346414,0.046001853258966094,6
W02000368,2021,Cardiff 002,0.30445436137243015,0.057673807627018146,5
W02000368,2023,Cardiff 002,0,0,6
W02000368,2025,Cardiff 002,0.16644062989317782,0.014544507709800916,12
W02000369,2021,Cardiff 003,0.5141819474538545,0.07225310715612424,8
W02000369,2023,Cardiff 003,0.3702882547519212,0.050897678802103816,6
W02000369,2025,Cardiff 003,0.09228696752456968,0.008271271289802807,10
W02000370,2021,Cardiff 004,0.28522044059785767,0.05542380009511634,5
W02000370,2023,Cardiff 004,0.7707927468783831,0.031126398974733543,7
W02000370,2025,Cardiff 004,0,0,4
W02000371,2021,Cardiff 005,0.06381581887068648,0.004289902518982886,8
W02000371,2023,Cardiff 005,0.18426894733000623,0.030175964287341955,4
W02000371,2025,Cardiff 005,0.2834663408827189,0.02132167361584807,10
W02000372,2021,Cardiff 006,0,0,7
W02000372,2023,Cardiff 006,0.5222030906214987,0.06614923199643358,5
W02000372,2025,Cardiff 006,0.3899580034663602,0.039545538491038944,11
W02000373,2021,Cardiff 007,0,0,8
W02000373,2023,Cardiff 007,0.42244032684830635,0.04881353143118073,8
W02000373,2025,Cardiff 007,0.35447867896554264,0.026862787473322568,14
W02000374,2021,Cardiff 008,0.16352208568012455,0.013831654573486282,8
W02000374,2023,Cardiff 008,0.602367861552656,0.11485473062352332,2
W02000374,2025,Cardiff 008,0.12483984995641914,0.013607819051582485,9
W02000375,2021,Cardiff 009,0,0,4
W02000375,2023,Cardiff 009,0.45016842819208247,0.09330004741602833,3
W02000375,2025,Cardiff 009,0.4786412438280221,0.03650228213922832,9
W02000376,2021,Cardiff 010,0,0,11
W02000376,2023,Cardiff 010,0.41781742694391755,0.03755448247644911,7
W02000376,2025,Cardiff 010,0.4900738685735866,0.041406973032038295,10
W02000377,2021,Cardiff 011,0.5182159042391264,0.0582144569815675,6
W02000377,2023,Cardiff 011,0.264800086218664,0.05776414557143902,3
W02000377,2025,Cardiff 011,0.10278574992280769,0.009561674538085834,11
W02000378,2021,Cardiff 012,0.13365947411566514,0.018358200350305,5
W02000378,2023,Cardiff 012,0.2532905120751764,0.032581895643465815,6
W02000378,2025,Cardiff 012,0.4226705532265014,0.07315114090492444,6
W02000379,2021,Cardiff 013,0,0,9
W02000379,2023,Cardiff 013,0,0,1
W02000379,2025,Cardiff 013,0.5307039623181139,0.04219997437590358,9
W02000380,2021,Cardiff 014,0,0,7
W02000380,2023,Cardiff 014,0.37211709256038955,0.0646441406014491,4
W02000380,2025,Cardiff 014,0.1703568835836895,0.024498013617329034,8
W02000381,2021,Cardiff 015,0,0,1
W02000381,2023,Cardiff 015,0.25941958194310355,0.052247704490170604,4
W02000381,2025,Cardiff 015,0.5257138832190421,0.027585972984790447,14
W02000382,2021,Cardiff 016,0.07653429651474196,0.006248134266859281,6
W02000382,2023,Cardiff 016,0,0,3
W02000382,2025,Cardiff 016,0.22240470963156955,0.019090218712993403,14
W02000383,2021,Cardiff 017,0.16868443322707682,0.028855707131329286,5
W02000383,2023,Cardiff 017,0.3056848391145617,0.05698457957208019,5
W02000383,2025,Cardiff 017,0.16695039187655963,0.022344826013919836,8
W02000384,2021,Cardiff 018,0,0,6
W02000384,2023,Cardiff 018,0,0,3
W02000384,2025,Cardiff 018,0.2046289437144066,0.01771383392246868,10
W02000385,2021,Cardiff 019,0,0,4
W02000385,2023,Cardiff 019,0,0,2
W02000385,2025,Cardiff 019,0.16290038484607827,0.012400238364009377,12
W02000386,2021,Cardiff 020,0.5833751796469482,0.03986579755713218,8
W02000386,2023,Cardiff 020,0,0,1
W02000386,2025,Cardiff 020,0.29112509940266035,0.031431016254586844,13
W02000387,2021,Cardiff 021,0.41316164609251266,0.04486244811532508,8
W02000387,2023,Cardiff 021,0.3488570154499443,0.035011221006857746,7
W02000387,2025,Cardiff 021,0.4545101788241111,0.026293437938424775,11
W02000388,2021,Cardiff 022,0.030794139914117048,0.001162763563089886,8
W02000388,2023,Cardiff 022,0,0,2
W02000388,2025,Cardiff 022,0.2558509811794808,0.020421768868512182,12
W02000389,2021,Cardiff 023,0.11713845390239466,0.013615805464501501,5
W02000389,2023,Cardiff 023,0,0,2
W02000389,2025,Cardiff 023,0.028662689194096622,8.613061685194141e-4,14
W02000390,2021,Cardiff 024,0.20692314337625012,0.032991660170109884,6
W02000390,2023,Cardiff 024,0.5887097278005532,0.11737122689426338,2
W02000390,2025,Cardiff 024,0.3711698198875468,0.030878495307758855,15
W02000391,2021,Cardiff 025,0.17284998566812504,0.027904912754493874,4
W02000391,2023,Cardiff 025,0,0,1
W02000391,2025,Cardiff 025,0.30740845692023927,0.05275273998707581,8
W02000392,2021,Cardiff 026,0.16956164171937987,0.023488696003648304,8
W02000392,2023,Cardiff 026,0.3079183300702689,0.041599469186205086,5
W02000392,2025,Cardiff 026,0.556312319786682,0.05186395766494042,7
W02000393,2021,Cardiff 027,0,0,5
W02000393,2023,Cardiff 027,0,0,4
W02000393,2025,Cardiff 027,0.40229612607974563,0.023423100868823387,15
W02000394,2021,Cardiff 028,0,0,5
W02000394,2023,Cardiff 028,0.49768598508547557,0.09640807456576318,3
W02000394,2025,Cardiff 028,0.5047138276525701,0.04402893107287459,10
W02000395,2021,Cardiff 029,0.3244584508651281,0.042261433745913395,6
W02000395,2023,Cardiff 029,0,0,3
W02000395,2025,Cardiff 029,0.08246422989637363,0.006861554374297597,7
W02000396,2021,Cardiff 030,0,0,4
W02000396,2023,Cardiff 030,0.17154133574073277,0.024650923431584322,6
W02000396,2025,Cardiff 030,0.21053658235672582,0.02507284485106603,7
W02000397,2021,Cardiff 031,0.13461226956242411,0.016304926889448717,10
W02000397,2023,Cardiff 031,0.1246061028444968,0.008770251340461614,7
W02000397,2025,Cardiff 031,0.23207340116475694,0.020858110081935232,11
W02000398,2021,Cardiff 032,0,0,7
W02000398,2023,Cardiff 032,0.8422381412483302,0.02677104679277708,3
W02000398,2025,Cardiff 032,0.08403365903910262,0.0068372769491248115,12
W02000399,2021,Cardiff 033,0.2355382443273811,0.02513088401112957,7
W02000399,2023,Cardiff 033,0.5579520449133508,0.048818853960322324,6
W02000399,2025,Cardiff 033,0.06388966893256559,0.004298085936930865,9
W02000400,2021,Cardiff 034,0.13383546070830082,0.017111776915999934,5
W02000400,2023,Cardiff 034,0.6402190307054487,0.04311052641822286,7
W02000400,2025,Cardiff 034,0.5653953957252704,0.04022768465745965,10
W02000401,2021,Cardiff 035,0.49402421109125805,0.047083339863200624,9
W02000401,2023,Cardiff 035,0.22040819235405973,0.04093696539318296,4
W02000401,2025,Cardiff 035,0.27424028104590087,0.015792229122730577,16
W02000402,2021,Cardiff 036,0,0,6
W02000402,2023,Cardiff 036,0.525760269019592,0.05114663362583142,8
W02000402,2025,Cardiff 036,0,0,8
W02000403,2021,Cardiff 037,0,0,7
W02000403,2023,Cardiff 037,0.20121196781533018,0.040296779319932724,3
W02000403,2025,Cardiff 037,0.38840717607663877,0.05166504358565265,9
W02000404,2021,Cardiff 038,0,0,7
W02000404,2023,Cardiff 038,0,0,4
W02000404,2025,Cardiff 038,0.3044993808990656,0.03084581377540834,11
W02000405,2021,Cardiff 039,0.12852043024098997,0.014144760401380256,11
W02000405,2023,Cardiff 039,0.49225564432170416,0.09429754806456342,3
W02000405,2025,Cardiff 039,0.17633801530263452,0.018495122252027162,12
W02000406,2021,Cardiff 040,0,0,7
W02000406,2023,Cardiff 040,0.5671503834768972,0.12065154258540461,2
W02000406,2025,Cardiff 040,0.13115748284013626,0.010465726449530303,12
W02000407,2021,Cardiff 041,0,0,7
W02000407,2023,Cardiff 041,0,0,6
W02000407,2025,Cardiff 041,0,0,4
W02000408,2021,Cardiff 042,0,0,5
W02000408,2023,Cardiff 042,0,0,3
W02000408,2025,Cardiff 042,0.07104526300740088,0.00488787411992192,11
W02000409,2021,Cardiff 043,0,0,8
W02000409,2023,Cardiff 043,0.9999999999999999,4.36794170409636e-33,3
W02000409,2025,Cardiff 043,0.19153745556896418,0.012364397445492298,12
W02000410,2021,Cardiff 044,0,0,4
W02000410,2023,Cardiff 044,0.45561540617658025,0.06306380517691158,4
W02000410,2025,Cardiff 044,0.07258993377153926,0.005041978625839339,13
W02000411,2021,Cardiff 045,0.12390080101473344,0.015194573619767228,6
W02000411,2023,Cardiff 045,0.714266673441121,0.08338826032321775,2
W02000411,2025,Cardiff 045,0.33818330501675087,0.017606088805663018,13
W02000412,2021,Cardiff 046,0,0,7
W02000412,2023,Cardiff 046,0,0,2
W02000412,2025,Cardiff 046,0.12874926305241097,0.008297521349707954,14
W02000414,2021,Powys 020,0.13931155955565344,0.006508492344723288,17
W02000414,2023,Powys 020,0,0,8
W02000414,2025,Powys 020,0.2288125222915825,0.012311076458189737,25
W02000415,2021,Merthyr Tydfil 008,0.19585793791323836,0.012374572315155817,14
W02000415,2023,Merthyr Tydfil 008,0.21482493393678542,0.01873793826518991,10
W02000415,2025,Merthyr Tydfil 008,0.0968178672010492,0.002129909395632568,32
W02000416,2021,Powys 021,0.07227103201458769,0.0027983293569637004,23
W02000416,2023,Powys 021,0,0,8
W02000416,2025,Powys 021,0.08284698841206274,0.002941600908198055,25
W02000417,2021,Neath Port Talbot 020,0.17453315070401065,0.016397910092387908,17
W02000417,2023,Neath Port Talbot 020,0,0,7
W02000417,2025,Neath Port Talbot 020,0,0,13
W02000418,2021,Carmarthenshire 027,0.25890622374747385,0.02011824679180617,13
W02000418,2023,Carmarthenshire 027,0.29332153653988474,0.05246298223141205,6
W02000418,2025,Carmarthenshire 027,0.1118247856859071,0.011072156926720818,11
W02000419,2021,Denbighshire 017,0.6927867060761899,0.03437899344324663,6
W02000419,2023,Denbighshire 017,0,0,3
W02000419,2025,Denbighshire 017,0.374484824340738,0.0359603202694305,13
W02000421,2021,Ceredigion 011,0,0,5
W02000421,2023,Ceredigion 011,0,0,11
W02000421,2025,Ceredigion 011,0.19558762019629894,0.00817094807213975,25
W02000422,2021,Cardiff 048,0.6527917608833991,0.06382526590078362,4
W02000422,2023,Cardiff 048,0.383280859516237,0.08459565952097206,3
W02000422,2025,Cardiff 048,0.16442719866020877,0.013824552792768861,9
W02000423,2021,Cardiff 049,0.28636207675085457,0.051719902623010336,6
W02000423,2023,Cardiff 049,0,0,3
W02000423,2025,Cardiff 049,0.38602960912011797,0.040718183172155704,11
W02000424,2021,Wrexham 021,0,0,3
W02000424,2023,Wrexham 021,0.03824105622606566,0.0015798267743274803,9
W02000424,2025,Wrexham 021,0.38668272783617713,0.037148436790574835,11
W02000425,2021,Wrexham 022,0.3765990236350886,0.08291873523211025,3
W02000425,2023,Wrexham 022,0,0,1
W02000425,2025,Wrexham 022,0.21485879600477464,0.01742904966086088,10
W02000426,2021,Wrexham 023,0.1457022301622879,0.019986168935456683,5
W02000426,2023,Wrexham 023,0,0,1
W02000426,2025,Wrexham 023,0.1233595580884146,0.00785897326892542,11
W02000427,2021,Neath Port Talbot 021,0.17594921208937675,0.024074799842004193,9
W02000427,2023,Neath Port Talbot 021,0.04543851708913563,0.002145662998722159,10
W02000427,2025,Neath Port Talbot 021,0.053035610365634846,0.002734291710520164,18
W02000428,2021,Swansea 032,0.16492194552070902,0.014494497001691939,12
W02000428,2023,Swansea 032,0,0,4
W02000428,2025,Swansea 032,0,0,4
